steig_id;stop_id;name;rbl;direction
1111366591;1085613898;"Hütteldorf, Bujattigasse";3310;"H"
1111366592;1085619623;"Samptwandnergasse";5794;"H"
1111366593;1085617412;"Hütteldorf";3282;"H"
1111366594;1085624067;"Wienflußaufsicht";5816;"H"
1111366611;1085623542;"Wolfgang-Pauli-Gasse";3245;"R"
1111366612;1085623545;"Herzmanskystraße";3247;"R"
1111366613;1085622772;"Wolf in der Au";5810;"R"
1111366614;1085616039;"Zimbagasse";3246;"R"
1111366615;1085616042;"Auhof";3244;"R"
1111366616;1085622895;"Wolfersberggasse";5813;"R"
1111366617;1085622319;"Utendorfgasse";5812;"R"
1111366618;1085616254;"Mariabrunn Kirche";5799;"R"
1111366619;1085615169;"Badgasse";5822;"R"
1111366620;1085616804;"Hadersdorfer Hauptstraße";3248;"R"
1111366621;1085613898;"Hütteldorf, Bujattigasse";5814;"R"
1111366622;1085619623;"Samptwandnergasse";5811;"R"
1111366623;1085617412;"Hütteldorf";3282;"R"
1111366624;1085624067;"Wienflußaufsicht";5816;"R"
1111366756;1085623394;"Messe-Prater";2709;"H"
1111366757;1085623408;"Krieau";2690;"H"
1111366758;1085623444;"Leopold-Moses-Gasse";2705;"H"
1111366759;1085623448;"Harkortstraße";2706;"H"
1111366760;1085623452;"Erlafstraße";2708;"H"
1111366761;1085615423;"Jakov-Lind-Straße";2744;"H"
1111366762;1085618953;"Praterstern";2704;"H"
1111366763;1085614397;"Elderschplatz";2711;"H"
1111366764;1085623797;"Joseph-Roth-Gasse";2946;"H"
1111366779;1085623343;"Welthandelsplatz";3825;"R"
1111366780;1085623394;"Messe-Prater";2714;"R"
1111366781;1085623408;"Krieau";2690;"R"
1111366782;1085623444;"Leopold-Moses-Gasse";2719;"R"
1111366783;1085623448;"Harkortstraße";2718;"R"
1111366784;1085623455;"Molkereistraße";2715;"R"
1111366785;1085623458;"Max-Winter-Platz";2716;"R"
1111366786;1085615423;"Jakov-Lind-Straße";2745;"R"
1111366787;1085618953;"Praterstern";2704;"R"
1111366788;1085619581;"Trabrennstraße";3353;"R"
1111366789;1085619704;"Südportalstraße";3352;"R"
1111366790;1085623797;"Joseph-Roth-Gasse";2948;"R"
1111367574;1085621903;"Hauptbahnhof";8;"H"
1111367575;1085622032;"Gertrude-Fröhlich-Sandner-Straße";3366;"H"
1111367576;1085622807;"Wilhelm-Kreß-Platz";746;"H"
1111367577;1085616068;"Florian-Hedorfer-Straße";2089;"H"
1111367578;1085622262;"Sonnwendgasse";3367;"H"
1111367579;1085622266;"Unter der Kirche";2083;"H"
1111367580;1085620612;"Mitterfeldgasse";734;"H"
1111367581;1085622592;"Weißenböckstraße";2144;"H"
1111367582;1085615050;"Arsenal";2348;"H"
1111367583;1085614816;"Am Kanal";731;"H"
1111367584;1085614822;"Am Kanal/Hasenleitengasse";743;"H"
1111367585;1085619452;"Rohrhofergasse";2091;"H"
1111367586;1085616339;"Gattergasse";744;"H"
1111367587;1085616369;"Geiereckstraße";408;"H"
1111367588;1085618075;"Arsenalsteg";2349;"H"
1111367589;1085618820;"Alfred-Adler-Straße";3368;"H"
1111367590;1085613701;"Blériotgasse";2092;"H"
1111367591;1085616662;"Gräßlplatz";733;"H"
1111367592;1085619033;"Pretschgasse";745;"H"
1111367593;1085616939;"Geiselbergstraße";728;"H"
1111367594;1085621418;"Simmering";2058;"H"
1111367595;1085620142;"Lilienthalgasse";732;"H"
1111367596;1085620150;"Lindenbauergasse";2090;"H"
1111367597;1085623832;"Simmering S+U/Kaiserebersdorfer Str.";2575;"H"
1111367624;1085621903;"Hauptbahnhof";8;"R"
1111367625;1085622011;"Hauptbahnhof Süd";3371;"R"
1111367626;1085622807;"Wilhelm-Kreß-Platz";726;"R"
1111367627;1085616068;"Florian-Hedorfer-Straße";2069;"R"
1111367628;1085622262;"Sonnwendgasse";3370;"R"
1111367629;1085622266;"Unter der Kirche";2066;"R"
1111367630;1085620612;"Mitterfeldgasse";737;"R"
1111367631;1085622592;"Weißenböckstraße";2145;"R"
1111367632;1085615050;"Arsenal";700;"R"
1111367633;1085614816;"Am Kanal";738;"R"
1111367634;1085614822;"Am Kanal/Hasenleitengasse";752;"R"
1111367635;1085619452;"Rohrhofergasse";2067;"R"
1111367636;1085616339;"Gattergasse";750;"R"
1111367637;1085616369;"Geiereckstraße";418;"R"
1111367638;1085618075;"Arsenalsteg";2350;"R"
1111367639;1085618820;"Alfred-Adler-Straße";3369;"R"
1111367640;1085613701;"Blériotgasse";2074;"R"
1111367641;1085619033;"Pretschgasse";727;"R"
1111367642;1085616939;"Geiselbergstraße";739;"R"
1111367643;1085621418;"Simmering";2058;"R"
1111367644;1085620142;"Lilienthalgasse";740;"R"
1111367645;1085620150;"Lindenbauergasse";2068;"R"
1111367646;1085617466;"Hüttenbrennergasse";742;"R"
1111367647;1085623832;"Simmering S+U/Kaiserebersdorfer Str.";2576;"R"
1111367876;1085621174;"Handelskai";624;"H"
1111367877;1085623420;"Stadion";2420;"H"
1111367878;1085622453;"Vorgartenstraße";649;"H"
1111367879;1085622496;"Walcherstraße";619;"H"
1111367880;1085616140;"Forsthausgasse";677;"H"
1111367881;1085617771;"Jungstraße";647;"H"
1111367882;1085620678;"Muthgasse";1204;"H"
1111367883;1085618715;"Pensionsversicherungsanstalt";2975;"H"
1111367884;1085616266;"Friedrich-Engels-Platz";625;"H"
1111367885;1085616379;"Geistingergasse";1205;"H"
1111367886;1085618528;"Sturgasse";616;"H"
1111367887;1085615531;"Pensionisten-Wohnhaus Prater";615;"H"
1111367888;1085614678;"Allerheiligengasse";623;"H"
1111367889;1085616999;"Heiligenstadt";679;"H"
1111367890;1085615657;"Lassallestraße";648;"H"
1111367891;1085614225;"Dr.-Adolf-Schärf-Heim";678;"H"
1111367892;1085617228;"Hillerstraße";618;"H"
1111367893;1085615836;"Leystraße";626;"H"
1111367894;1085617347;"Holubstraße";620;"H"
1111367895;1085614397;"Elderschplatz";2691;"H"
1111367896;1085614426;"Engerthstraße/Innstraße";621;"H"
1111367897;1085614430;"Engerthstraße/Traisengasse";617;"H"
1111367925;1085621174;"Handelskai";591;"R"
1111367927;1085623420;"Stadion";2422;"R"
1111367928;1085621989;"Michael-Neumann-Gasse";3372;"R"
1111367929;1085622453;"Vorgartenstraße";597;"R"
1111367930;1085622496;"Walcherstraße";596;"R"
1111367931;1085616140;"Forsthausgasse";681;"R"
1111367932;1085617771;"Jungstraße";646;"R"
1111367933;1085620660;"Mooslackengasse";1208;"R"
1111367935;1085618715;"Pensionsversicherungsanstalt";650;"R"
1111367936;1085616266;"Friedrich-Engels-Platz";590;"R"
1111367937;1085618528;"Sturgasse";2747;"R"
1111367938;1085615531;"Pensionisten-Wohnhaus Prater";5755;"R"
1111367939;1085614678;"Allerheiligengasse";592;"R"
1111367940;1085616999;"Heiligenstadt";679;"R"
1111367941;1085615657;"Lassallestraße";645;"R"
1111367942;1085614225;"Dr.-Adolf-Schärf-Heim";680;"R"
1111367943;1085617228;"Hillerstraße";618;"R"
1111367944;1085617228;"Hillerstraße";598;"R"
1111367945;1085615836;"Leystraße";609;"R"
1111367946;1085617347;"Holubstraße";595;"R"
1111367947;1085614397;"Elderschplatz";2689;"R"
1111367948;1085614426;"Engerthstraße/Innstraße";594;"R"
1111367949;1085614430;"Engerthstraße/Traisengasse";593;"R"
1111368313;1085622844;"Winkeläckerstraße";2177;"H"
1111368314;1085617685;"Josef-Baumann-Gasse";2377;"H"
1111368315;1085616081;"Floridsdorf";2345;"H"
1111368316;1085617844;"Kagraner Platz";885;"H"
1111368317;1085614863;"Am Spitz";637;"H"
1111368318;1085615145;"Autokaderstraße";2178;"H"
1111368319;1085616310;"Fultonstraße";2379;"H"
1111368320;1085618320;"Nordbrücke";636;"H"
1111368321;1085615369;"Koloniestraße";1091;"H"
1111368322;1085619565;"Rußbergstraße";3125;"H"
1111368323;1085614669;"Carminweg";2378;"H"
1111368324;1085614324;"Strebersdorf, Edmund-Hawranek-Platz";5726;"H"
1111368325;1085617351;"Hopfengasse";2176;"H"
1111368326;1085617366;"Hoßplatz";2380;"H"
1111368327;1085619599;"Saikogasse";2376;"H"
1111368345;1085622844;"Winkeläckerstraße";2184;"R"
1111368346;1085617685;"Josef-Baumann-Gasse";2373;"R"
1111368347;1085616081;"Floridsdorf";2343;"R"
1111368348;1085617844;"Kagraner Platz";885;"R"
1111368349;1085614863;"Am Spitz";638;"R"
1111368350;1085615145;"Autokaderstraße";2183;"R"
1111368351;1085616310;"Fultonstraße";2371;"R"
1111368352;1085618320;"Nordbrücke";639;"R"
1111368353;1085615369;"Koloniestraße";2186;"R"
1111368354;1085619565;"Rußbergstraße";3123;"R"
1111368355;1085614669;"Carminweg";2372;"R"
1111368356;1085614324;"Strebersdorf, Edmund-Hawranek-Platz";5726;"R"
1111368357;1085617351;"Hopfengasse";2185;"R"
1111368358;1085617366;"Hoßplatz";2370;"R"
1111368359;1085619599;"Saikogasse";2374;"R"
1111368576;1085621820;"Stranzenberggasse";8123;"H"
1111368577;1085621567;"Siedlung Rosenhügel";3779;"H"
1111368578;1085623149;"Tiroler Gasse";8121;"H"
1111368579;1085619265;"Pflaumengasse";8130;"H"
1111368580;1085622209;"Tullnertalgasse";8131;"H"
1111368581;1085620647;"Montecuccoliplatz";8122;"H"
1111368582;1085619755;"Schluckergasse";8129;"H"
1111368583;1085618706;"Pensionistenwohnhaus Atzgersdorf";8133;"H"
1111368584;1085618710;"Pensionistenwohnhaus Rosenberg";8128;"H"
1111368585;1085614830;"Am Platz";8120;"H"
1111368586;1085614834;"Am Rosenhügel";2413;"H"
1111368587;1085615090;"Atzgersdorf";1651;"H"
1111368588;1085615112;"Atzgersdorfer Straße";3778;"H"
1111368589;1085617196;"Hietzing";8119;"H"
1111368590;1085614420;"Endemanngasse";8132;"H"
1111368607;1085623461;"Atzgersdorf, Ziedlergasse";3846;"R"
1111368608;1085621820;"Stranzenberggasse";3736;"R"
1111368609;1085621567;"Siedlung Rosenhügel";3789;"R"
1111368610;1085623149;"Tiroler Gasse";3733;"R"
1111368611;1085619265;"Pflaumengasse";3758;"R"
1111368612;1085622209;"Tullnertalgasse";3757;"R"
1111368613;1085620647;"Montecuccoliplatz";3734;"R"
1111368614;1085614830;"Am Platz";3735;"R"
1111368615;1085614834;"Am Rosenhügel";3759;"R"
1111368616;1085615086;"Atzgersdorf Kirchenplatz";1652;"R"
1111368617;1085615090;"Atzgersdorf";1651;"R"
1111368618;1085615112;"Atzgersdorfer Straße";3790;"R"
1111368619;1085617196;"Hietzing";8119;"R"
1111368620;1085617500;"Hödlgasse";3809;"R"
1111368779;1085616762;"Dornbach";8200;"H"
1111368780;1085618628;"Otto-Hötzl-Weg";8915;"H"
1111368781;1085619022;"Predigtstuhl";8914;"H"
1111368782;1085623853;"Steinmüllergasse";8201;"H"
1111368783;1085623857;"Umlauftgasse";8203;"H"
1111368784;1085623860;"Jenschikweg";8202;"H"
1111368785;1085623864;"Spinozagasse";8204;"H"
1111368794;1085623490;"Rosenackerstraße";8199;"R"
1111368795;1085616762;"Dornbach";8200;"R"
1111368796;1085619022;"Predigtstuhl";8914;"R"
1111368797;1085623860;"Jenschikweg";8207;"R"
1111368798;1085623864;"Spinozagasse";8208;"R"
1111368799;1085623868;"Karl-Metschl-Gasse";8209;"R"
1111369400;1085624162;"Stadlauer Brücke";607;"H"
1111369401;1085623440;"Schipanygasse";2694;"H"
1111369402;1085621630;"Praterkai";2699;"H"
1111369403;1085622850;"Winterhafen";5829;"H"
1111369404;1085616032;"Dammhaufengasse";5826;"H"
1111369405;1085623091;"Freudenauer Hafenbrücke";5833;"H"
1111369406;1085620721;"Kaiserebersdorf, Münnichplatz";2360;"H"
1111369407;1085616219;"Kraftwerk Freudenau";5831;"H"
1111369408;1085622726;"Jedletzbergerstraße";3838;"H"
1111369409;1085617888;"Kaiserebersdorf, Zinnergasse";5043;"H"
1111369410;1085618199;"Donaumarina U, Chrastekgasse";5824;"H"
1111369411;1085615067;"Artillerieplatz";5042;"H"
1111369412;1085615071;"Aspernallee";5825;"H"
1111369413;1085618947;"Praterbrücke";2536;"H"
1111369414;1085616848;"Kaiserebersdorf, Dreherstr.";2353;"H"
1111369415;1085613891;"Grünhaufenbrücke";5827;"H"
1111369416;1085614648;"Alberner Hafenzufahrtsstr.";5034;"H"
1111369417;1085615615;"Landwehrstraße";5041;"H"
1111369418;1085614034;"Hafen Freudenau";5830;"H"
1111369419;1085617171;"Freudenauer Hafenstraße";5828;"H"
1111369420;1085614439;"Donaumarina";5790;"H"
1111369445;1085623436;"Marathonweg";612;"R"
1111369446;1085623440;"Schipanygasse";2693;"R"
1111369447;1085621630;"Praterkai";2692;"R"
1111369448;1085622850;"Winterhafen";5836;"R"
1111369449;1085616032;"Dammhaufengasse";5839;"R"
1111369450;1085622327;"Valiergasse";2362;"R"
1111369451;1085623091;"Freudenauer Hafenbrücke";5832;"R"
1111369452;1085616219;"Kraftwerk Freudenau";5834;"R"
1111369453;1085622726;"Jedletzbergerstraße";3840;"R"
1111369454;1085617888;"Kaiserebersdorf, Zinnergasse";5044;"R"
1111369455;1085618199;"Donaumarina U, Chrastekgasse";5824;"R"
1111369456;1085615067;"Artillerieplatz";5045;"R"
1111369457;1085618129;"Dreherstraße/Hoefftgasse";2341;"R"
1111369458;1085618947;"Praterbrücke";611;"R"
1111369459;1085616848;"Kaiserebersdorf, Dreherstr.";2353;"R"
1111369460;1085613891;"Grünhaufenbrücke";5838;"R"
1111369461;1085614648;"Alberner Hafenzufahrtsstr.";5006;"R"
1111369462;1085615615;"Landwehrstraße";5046;"R"
1111369463;1085614034;"Hafen Freudenau";5835;"R"
1111369464;1085617171;"Freudenauer Hafenstraße";5837;"R"
1111369465;1085617293;"Hoefftgasse";2361;"R"
1111369466;1085614439;"Donaumarina";659;"R"
1111369874;1085620379;"Martinstraße";190;"H"
1111369875;1085621584;"Spitalgasse";188;"H"
1111369876;1085622217;"Türkenschanzplatz";1310;"H"
1111369877;1085622932;"Währinger Straße-Volksoper";189;"H"
1111369878;1085622582;"Weinhauser Gasse";192;"H"
1111369879;1085615138;"Aumannplatz";191;"H"
1111369880;1085616427;"Gersthof";5786;"H"
1111369881;1085619809;"Schottentor";2910;"H"
1111369882;1085619925;"Schwarzspanierstraße";1213;"H"
1111369883;1085615524;"Kutschkergasse";177;"H"
1111369884;1085619079;"Pötzleinsdorf";1313;"H"
1111369885;1085620022;"Scheibenbergstraße";1312;"H"
1111369886;1085614473;"Erndtgasse";1311;"H"
1111369903;1085620379;"Martinstraße";146;"R"
1111369904;1085621584;"Spitalgasse";148;"R"
1111369905;1085622217;"Türkenschanzplatz";1318;"R"
1111369906;1085622932;"Währinger Straße-Volksoper";147;"R"
1111369907;1085621239;"Sensengasse";149;"R"
1111369908;1085622582;"Weinhauser Gasse";144;"R"
1111369909;1085615138;"Aumannplatz";145;"R"
1111369910;1085616427;"Gersthof";143;"R"
1111369911;1085619809;"Schottentor";2910;"R"
1111369912;1085619925;"Schwarzspanierstraße";150;"R"
1111369913;1085615524;"Kutschkergasse";187;"R"
1111369914;1085619079;"Pötzleinsdorf";1315;"R"
1111369915;1085620022;"Scheibenbergstraße";1316;"R"
1111369916;1085614473;"Erndtgasse";1317;"R"
1111370351;1085623717;"Simonsgasse";8049;"H"
1111370352;1085615914;"Eßling Schule";5743;"H"
1111370353;1085615921;"Eßling Friedhof";8035;"H"
1111370354;1085622062;"Teiläckergasse";8023;"H"
1111370355;1085622899;"Wolfgang-Mühlwanger-Str.";3818;"H"
1111370356;1085620110;"Seiseneggergasse";3340;"H"
1111370357;1085623087;"Zifferergasse";8026;"H"
1111370358;1085620737;"Aspern Nord";3826;"H"
1111370359;1085618294;"Niklas-Eslarn-Straße";8027;"H"
1111370360;1085619460;"Krautackergasse";3819;"H"
1111370361;1085615346;"Lehenstraße";3015;"H"
1111370362;1085616418;"Gernotgasse";8029;"H"
1111370363;1085614305;"Dörmanngasse";8028;"H"
1111370364;1085617481;"Hänischgasse";8024;"H"
1111370379;1085615914;"Eßling Schule";5743;"R"
1111370380;1085615921;"Eßling Friedhof";8006;"R"
1111370381;1085620560;"Memlinggasse";8017;"R"
1111370382;1085620110;"Seiseneggergasse";3348;"R"
1111370383;1085622561;"Wehrbrücklstraße";8015;"R"
1111370384;1085620737;"Aspern Nord";3826;"R"
1111370385;1085618294;"Niklas-Eslarn-Straße";8014;"R"
1111370386;1085616418;"Gernotgasse";8012;"R"
1111370387;1085615346;"Lehenstraße";3820;"R"
1111370388;1085615737;"Himmelteich";3824;"R"
1111370389;1085614305;"Dörmanngasse";8013;"R"
1111370390;1085620980;"Seefeldergasse";1004;"R"
1111370414;1085621826;"Strebersdorf";8812;"H"
1111370415;1085621639;"Segelzentrum Nord";8800;"H"
1111370416;1085617589;"Jeneweingasse";8784;"H"
1111370417;1085623130;"Jedlesee, Überfuhrstraße";8790;"H"
1111370418;1085623130;"Jedlesee, Überfuhrstraße";8791;"H"
1111370419;1085623208;"Scheydgasse/Autokaderstr.";8810;"H"
1111370420;1085620405;"Matthäus-Jiszda-Straße";5738;"H"
1111370421;1085622916;"Schwarzlackenau";8799;"H"
1111370422;1085622965;"Zallingergasse";8794;"H"
1111370423;1085620571;"Meyerbeergasse";8792;"H"
1111370424;1085616081;"Floridsdorf";5737;"H"
1111370425;1085622407;"Vohburggasse";8807;"H"
1111370426;1085614981;"Anton-Bosch-Gasse";8786;"H"
1111370427;1085616294;"Frömmlgasse";8780;"H"
1111370428;1085615246;"Jedlesee, Bellgasse";8783;"H"
1111370429;1085619921;"Voltelinistraße";8796;"H"
1111370430;1085620138;"Jedleseer Friedhof";8788;"H"
1111370431;1085614284;"Dunantgasse";8782;"H"
1111370432;1085617296;"Hofherr-Schrantz-Gasse";8805;"H"
1111370433;1085620196;"Lohnergasse";8802;"H"
1111370457;1085623979;"Stryeckgasse";8813;"R"
1111370458;1085621826;"Strebersdorf";8812;"R"
1111370459;1085621850;"Strohbogasse";8808;"R"
1111370460;1085621639;"Segelzentrum Nord";8801;"R"
1111370461;1085617589;"Jeneweingasse";8785;"R"
1111370462;1085623130;"Jedlesee, Überfuhrstraße";8791;"R"
1111370463;1085623208;"Scheydgasse/Autokaderstr.";8811;"R"
1111370464;1085622916;"Schwarzlackenau";8798;"R"
1111370465;1085622965;"Zallingergasse";8795;"R"
1111370466;1085620571;"Meyerbeergasse";8793;"R"
1111370467;1085616081;"Floridsdorf";5737;"R"
1111370468;1085622407;"Vohburggasse";8806;"R"
1111370469;1085614981;"Anton-Bosch-Gasse";8787;"R"
1111370470;1085616294;"Frömmlgasse";8779;"R"
1111370471;1085615246;"Jedlesee, Bellgasse";1095;"R"
1111370472;1085614863;"Am Spitz";638;"R"
1111370473;1085619921;"Voltelinistraße";8797;"R"
1111370474;1085620138;"Jedleseer Friedhof";8789;"R"
1111370475;1085614284;"Dunantgasse";1314;"R"
1111370476;1085617296;"Hofherr-Schrantz-Gasse";8804;"R"
1111370477;1085620196;"Lohnergasse";8803;"R"
1111370699;1085622225;"Töllergasse";1130;"H"
1111370700;1085622977;"Serpentingasse";1132;"H"
1111370701;1085620093;"Sebastian-Kohl-Gasse";1128;"H"
1111370702;1085616081;"Floridsdorf";2343;"H"
1111370703;1085616081;"Floridsdorf";1125;"H"
1111370704;1085616081;"Floridsdorf";1120;"H"
1111370705;1085622552;"Wassermanngasse";1141;"H"
1111370706;1085620663;"Moritz-Dreger-Gasse";1137;"H"
1111370707;1085618683;"Patrizigasse";1127;"H"
1111370708;1085616781;"Haberditzlgasse";1140;"H"
1111370709;1085618579;"Oswald-Redlich-Straße";1139;"H"
1111370710;1085613882;"Bubergasse";1124;"H"
1111370711;1085614593;"Adolf-Loos-Gasse";1143;"H"
1111370712;1085616995;"Hawlicekgasse";1129;"H"
1111370713;1085615633;"Langfeldgasse";1144;"H"
1111370714;1085615746;"Leopoldau";1142;"H"
1111370715;1085615784;"Leopoldauer Platz";1134;"H"
1111370716;1085614200;"Dopschstraße";1136;"H"
1111370717;1085614317;"Edelsteingasse";1131;"H"
1111370718;1085619646;"St.-Michael-Gasse";1135;"H"
1111370719;1085614385;"Eipeldauer Straße";1133;"H"
1111370720;1085624098;"Großfeldsiedlung";1100;"H"
1111370721;1085624123;"Kürschnergasse";1138;"H"
1111370722;1085621115;"Kefedergrundgasse";1126;"H"
1111370745;1085622225;"Töllergasse";1115;"R"
1111370746;1085622977;"Serpentingasse";1113;"R"
1111370747;1085620093;"Sebastian-Kohl-Gasse";1117;"R"
1111370748;1085616081;"Floridsdorf";1120;"R"
1111370749;1085620663;"Moritz-Dreger-Gasse";1107;"R"
1111370750;1085618683;"Patrizigasse";1118;"R"
1111370751;1085618579;"Oswald-Redlich-Straße";1105;"R"
1111370752;1085613882;"Bubergasse";1104;"R"
1111370753;1085614593;"Adolf-Loos-Gasse";1102;"R"
1111370754;1085616995;"Hawlicekgasse";1116;"R"
1111370755;1085615633;"Langfeldgasse";1108;"R"
1111370756;1085615746;"Leopoldau";1103;"R"
1111370757;1085615784;"Leopoldauer Platz";1111;"R"
1111370758;1085614200;"Dopschstraße";1109;"R"
1111370759;1085614317;"Edelsteingasse";1114;"R"
1111370760;1085619646;"St.-Michael-Gasse";1110;"R"
1111370761;1085614385;"Eipeldauer Straße";1112;"R"
1111370762;1085624098;"Großfeldsiedlung";1100;"R"
1111370763;1085624123;"Kürschnergasse";1106;"R"
1111370764;1085621115;"Kefedergrundgasse";1119;"R"
1111371393;1085615914;"Eßling Schule";1032;"H"
1111371394;1085618308;"Seestadt";3319;"H"
1111371395;1085618874;"Podlahagasse";1033;"H"
1111371396;1085616710;"Eßling, Stadtgrenze";1038;"H"
1111371397;1085615288;"Kirschenallee";1031;"H"
1111371398;1085619037;"Christine-Touaillon-Straße";3320;"H"
1111371399;1085615651;"Lannesstraße";3321;"H"
1111371400;1085614435;"Englisch-Feld-Gasse";1034;"H"
1111371401;1085620980;"Seefeldergasse";1004;"H"
1111371414;1085615914;"Eßling Schule";1044;"R"
1111371415;1085618308;"Seestadt";3319;"R"
1111371416;1085618874;"Podlahagasse";1043;"R"
1111371417;1085616710;"Eßling, Stadtgrenze";1037;"R"
1111371418;1085616710;"Eßling, Stadtgrenze";1038;"R"
1111371419;1085615288;"Kirschenallee";1045;"R"
1111371420;1085619037;"Christine-Touaillon-Straße";3323;"R"
1111371421;1085615651;"Lannesstraße";3322;"R"
1111371422;1085614435;"Englisch-Feld-Gasse";1042;"R"
1111371423;1085620980;"Seefeldergasse";1014;"R"
1111371582;1085623689;"Roßkopfgasse/Hainbachgasse";;"H"
1111371583;1085623693;"Hainbachgasse";;"H"
1111371584;1085623696;"Laskywiesengasse";;"H"
1111371585;1085623699;"Hinterhainbach";;"H"
1111371586;1085623705;"Trollwiese";;"H"
1111371587;1085621496;"Sofienalpenstraße";;"H"
1111371595;1085623699;"Hinterhainbach";;"R"
1111371596;1085623702;"Roßkopfgasse";;"R"
1111371597;1085623705;"Trollwiese";;"R"
1111371598;1085621496;"Sofienalpenstraße";;"R"
1111371599;1085621496;"Sofienalpenstraße";;"R"
1111371614;1085623394;"Messe-Prater";;"H"
1111371615;1085623420;"Stadion";;"H"
1111371616;1085623436;"Marathonweg";605;"H"
1111371617;1085622347;"Venediger Au";;"H"
